freqs,channel,p1,chi2
101.5625,1,0.1411,3.5598
101.5625,2,0.181,1.0522
101.5625,3,4.063,75.3618
101.5625,4,0.2017,64.0849
101.5625,5,0.1787,11.7703
101.5625,6,0.1073,166.2548
101.5625,7,4.9225,81.3351
101.5625,8,0.2155,83.2236
101.5625,9,0.152,291.6206
101.5625,10,0.1599,2.6182
101.5625,11,5.112,94.6932
101.5625,12,0.2284,738.4118
101.5625,13,0.1629,7.9198
101.5625,14,0.1384,1.285
101.5625,15,4.934,109.78
103.5156,0,0.2145,34.0206
103.5156,1,0.1303,1.2392
103.5156,2,0.1711,1.029
103.5156,3,4.2387,83.8427
103.5156,4,0.2003,94.9167
103.5156,5,0.1625,1.6671
103.5156,6,0.0935,23.0936
103.5156,7,4.8515,78.6514
103.5156,8,0.2112,152.8428
103.5156,9,0.1304,37.9856
103.5156,10,0.1514,1.1337
103.5156,11,5.0051,83.5734
103.5156,12,0.2368,1124.7559
103.5156,13,0.1466,11.0545
103.5156,14,0.131,1.6557
103.5156,15,5.005,97.9759
105.4688,0,0.2088,56.5389
105.4688,1,0.1242,1.1502
105.4688,2,0.167,1.1339
105.4688,3,4.295,82.0599
105.4688,4,0.1993,150.3399
105.4688,5,0.1466,1.076
105.4688,6,0.0771,1.5413
105.4688,7,4.8786,89.3388
105.4688,8,0.2019,272.6328
105.4688,9,0.1047,1.06
105.4688,10,0.1455,1.41
105.4688,11,4.7619,87.5048
105.4688,12,0.2416,1488.9017
105.4688,13,0.1282,1.5353
105.4688,14,0.125,1.0751
105.4688,15,5.1606,107.6979
107.4219,0,0.2092,60.6732
107.4219,1,0.1257,1.365
107.4219,2,0.17,1.4475
107.4219,3,4.2178,81.3738
107.4219,4,0.2012,175.3486
107.4219,5,0.1427,1.0154
107.4219,6,0.0694,0.7007
107.4219,7,4.8576,106.9047
107.4219,8,0.1954,317.553
107.4219,9,0.0908,1.0674
107.4219,10,0.1453,1.6441
107.4219,11,4.5161,75.6699
107.4219,12,0.2426,1516.7571
107.4219,13,0.1204,1.2664
107.4219,14,0.1239,1.0297
107.4219,15,5.0514,108.4754
109.375,0,0.2095,43.3137
109.375,1,0.1298,1.1889
109.375,2,0.1738,1.08
109.375,3,4.1492,80.3242
109.375,4,0.2011,142.1224
109.375,5,0.1475,0.8926
109.375,6,0.0716,1.07
109.375,7,4.6846,94.2008
109.375,8,0.1938,232.5462
109.375,9,0.0923,1.2025
109.375,10,0.1487,1.9578
109.375,11,4.5512,73.0473
109.375,12,0.2408,1289.8234
109.375,13,0.1238,1.6347
109.375,14,0.1261,1.3864
109.375,15,4.8654,117.8681
111.3281,0,0.2131,39.1387
111.3281,1,0.1343,1.0593
111.3281,2,0.1765,1.2693
111.3281,3,4.1634,96.0666
111.3281,4,0.2022,115.7391
111.3281,5,0.1516,1.0111
111.3281,6,0.0757,2.3346
111.3281,7,4.3503,75.1051
111.3281,8,0.1981,190.8018
111.3281,9,0.0978,1.0809
111.3281,10,0.1523,2.0869
111.3281,11,4.6505,79.4865
111.3281,12,0.2414,1131.9006
111.3281,13,0.1291,1.3481
111.3281,14,0.1285,0.9757
111.3281,15,4.677,104.1789
113.2812,0,0.2224,56.3473
113.2812,1,0.1389,0.9824
113.2812,2,0.1799,1.0527
113.2812,3,4.1027,75.9949
113.2812,4,0.2131,165.3714
113.2812,5,0.153,1.0139
113.2812,6,0.0773,2.881
113.2812,7,4.435,78.993
113.2812,8,0.207,266.0733
113.2812,9,0.0989,1.2174
113.2812,10,0.1535,1.9656
113.2812,11,4.8087,106.3068
113.2812,12,0.2524,1233.1299
113.2812,13,0.1304,1.5298
113.2812,14,0.1297,1.0804
113.2812,15,4.6438,108.1608
115.2344,0,0.2345,97.9553
115.2344,1,0.1407,0.9852
115.2344,2,0.183,1.2923
115.2344,3,4.0983,87.181
115.2344,4,0.2312,310.2072
115.2344,5,0.155,0.8708
115.2344,6,0.0765,1.6812
115.2344,7,4.6796,78.5272
115.2344,8,0.2171,460.0696
115.2344,9,0.0974,1.0742
115.2344,10,0.1531,1.8116
115.2344,11,4.9633,121.2018
115.2344,12,0.2745,1807.3999
115.2344,13,0.13,1.408
115.2344,14,0.1299,1.1159
115.2344,15,4.6992,100.083
117.1875,0,0.2443,139.7071
117.1875,1,0.139,1.079
117.1875,2,0.184,1.2323
117.1875,3,4.0378,97.3777
117.1875,4,0.2414,448.1605
117.1875,5,0.1582,0.9711
117.1875,6,0.0735,1.0973
117.1875,7,4.9131,76.9329
117.1875,8,0.2239,561.1638
117.1875,9,0.0972,1.1285
117.1875,10,0.1529,1.331
117.1875,11,5.0368,121.9992
117.1875,12,0.2895,2211.7462
117.1875,13,0.1304,1.5708
117.1875,14,0.1303,1.3539
117.1875,15,4.9125,111.4999
119.1406,0,0.2486,139.6168
119.1406,1,0.1402,1.1618
119.1406,2,0.1867,1.0779
119.1406,3,3.9414,91.5063
119.1406,4,0.2434,436.9256
119.1406,5,0.1615,0.9894
119.1406,6,0.0741,0.9859
119.1406,7,5.0381,86.6494
119.1406,8,0.2286,496.0494
119.1406,9,0.0995,1.0145
119.1406,10,0.1552,1.438
119.1406,11,5.0289,120.0977
119.1406,12,0.2911,2112.0206
119.1406,13,0.1338,1.3293
119.1406,14,0.132,1.1409
119.1406,15,5.0168,125.1314
121.0938,0,0.2436,74.4912
121.0938,1,0.1517,1.2879
121.0938,2,0.1958,1.1915
121.0938,3,3.9188,85.4486
121.0938,4,0.2377,208.9529
121.0938,5,0.166,1.1894
121.0938,6,0.0876,3.8316
121.0938,7,4.9872,85.7889
121.0938,8,0.2256,313.394
121.0938,9,0.1041,1.101
121.0938,10,0.1602,1.3331
121.0938,11,4.9238,108.7892
121.0938,12,0.2754,1649.1475
121.0938,13,0.1397,1.6533
121.0938,14,0.1352,1.1569
121.0938,15,5.1235,114.8185
123.0469,0,0.2386,26.0137
123.0469,1,0.1698,1.0119
123.0469,2,0.2105,1.1091
123.0469,3,4.1188,77.9787
123.0469,4,0.2332,58.0855
123.0469,5,0.175,1.0357
123.0469,6,0.1087,12.0653
123.0469,7,4.8825,85.9042
123.0469,8,0.2161,150.5634
123.0469,9,0.11,1.097
123.0469,10,0.1654,1.1693
123.0469,11,4.8642,96.3852
123.0469,12,0.2525,995.589
123.0469,13,0.1492,1.0802
123.0469,14,0.1401,1.1844
123.0469,15,4.9268,78.739
125.0,0,0.2378,9.7849
125.0,1,0.183,1.2187
125.0,2,0.2224,1.4648
125.0,3,4.2806,76.3799
125.0,4,0.2271,17.8242
125.0,5,0.1865,1.4911
125.0,6,0.1225,10.0328
125.0,7,4.9566,104.5715
125.0,8,0.2063,60.4826
125.0,9,0.1157,1.0357
125.0,10,0.1704,1.6814
125.0,11,4.9107,89.6906
125.0,12,0.2321,468.8294
125.0,13,0.1601,1.111
125.0,14,0.1461,1.7457
125.0,15,5.2133,102.7269
126.9531,0,0.241,4.753
126.9531,1,0.1845,1.6327
126.9531,2,0.2254,1.0802
126.9531,3,4.2651,72.109
126.9531,4,0.2162,5.2165
126.9531,5,0.196,0.9949
126.9531,6,0.1208,9.0292
126.9531,7,4.9075,115.5944
126.9531,8,0.202,30.5242
126.9531,9,0.1197,1.0858
126.9531,10,0.178,2.2869
126.9531,11,5.0097,92.2733
126.9531,12,0.2199,218.2869
126.9531,13,0.1682,1.2715
126.9531,14,0.1527,1.409
126.9531,15,5.1798,112.1004
128.9062,0,0.2474,3.0832
128.9062,1,0.1779,0.9813
128.9062,2,0.2249,1.1936
128.9062,3,4.0634,71.8387
128.9062,4,0.212,2.6938
128.9062,5,0.2043,1.0047
128.9062,6,0.1083,3.5838
128.9062,7,5.0397,120.47
128.9062,8,0.197,11.8749
128.9062,9,0.1251,1.0502
128.9062,10,0.1867,1.3033
128.9062,11,5.0929,96.5407
128.9062,12,0.2073,88.9908
128.9062,13,0.1763,1.6331
128.9062,14,0.1608,1.2168
128.9062,15,5.1256,114.015
130.8594,0,0.264,1.9723
130.8594,1,0.1769,1.0664
130.8594,2,0.2397,0.9936
130.8594,3,3.93,78.9527
130.8594,4,0.2191,1.9152
130.8594,5,0.2285,1.1434
130.8594,6,0.103,0.9513
130.8594,7,5.0999,103.5101
130.8594,8,0.1984,6.0246
130.8594,9,0.1402,1.1385
130.8594,10,0.1946,1.7227
130.8594,11,5.1146,97.5717
130.8594,12,0.2038,34.6937
130.8594,13,0.2009,2.1341
130.8594,14,0.1738,1.3126
130.8594,15,5.1502,103.236
132.8125,0,0.3106,2.0647
132.8125,1,0.2001,1.0448
132.8125,2,0.2897,1.051
132.8125,3,4.0673,79.5715
132.8125,4,0.2402,1.2918
132.8125,5,0.2846,1.149
132.8125,6,0.1179,1.0776
132.8125,7,5.2593,103.0113
132.8125,8,0.216,3.0832
132.8125,9,0.1725,1.2919
132.8125,10,0.2058,1.6561
132.8125,11,5.0895,113.4535
132.8125,12,0.2281,11.8568
132.8125,13,0.259,2.92
132.8125,14,0.1992,1.3037
132.8125,15,5.1289,89.7546
134.7656,0,0.4083,2.6505
134.7656,1,0.2543,1.2223
134.7656,2,0.3731,1.0965
134.7656,3,4.2687,92.0222
134.7656,4,0.2926,1.2469
134.7656,5,0.3669,1.188
134.7656,6,0.1458,1.0586
134.7656,7,5.1943,96.9134
134.7656,8,0.2592,2.002
134.7656,9,0.2191,1.2809
134.7656,10,0.2367,1.8788
134.7656,11,5.0465,112.495
134.7656,12,0.2878,5.3766
134.7656,13,0.3423,3.7005
134.7656,14,0.2437,1.6805
134.7656,15,5.1509,80.906
136.7188,0,0.5458,2.857
136.7188,1,0.3286,1.3208
136.7188,2,0.472,1.1274
136.7188,3,4.1585,93.935
136.7188,4,0.3855,1.4102
136.7188,5,0.4559,1.1878
136.7188,6,0.1752,1.0814
136.7188,7,5.1094,108.3343
136.7188,8,0.3295,2.1559
136.7188,9,0.2692,1.3736
136.7188,10,0.3009,2.1192
136.7188,11,5.1136,112.1121
136.7188,12,0.3685,4.111
136.7188,13,0.4301,4.1241
136.7188,14,0.3064,2.0076
136.7188,15,5.1518,87.3729
138.6719,0,0.6863,2.7432
138.6719,1,0.4017,1.3649
138.6719,2,0.5676,1.199
138.6719,3,4.1282,98.7047
138.6719,4,0.4973,1.4576
138.6719,5,0.5335,1.1189
138.6719,6,0.1985,1.0433
138.6719,7,4.8817,112.1798
138.6719,8,0.4091,2.4818
138.6719,9,0.3116,1.4757
138.6719,10,0.3889,2.7037
138.6719,11,5.3152,116.6038
138.6719,12,0.4472,4.1304
138.6719,13,0.5037,4.6811
138.6719,14,0.3778,2.3281
138.6719,15,5.2124,105.2769
140.625,0,0.7912,2.8032
140.625,1,0.4535,1.2924
140.625,2,0.6424,1.2913
140.625,3,4.1402,100.6577
140.625,4,0.5959,1.5248
140.625,5,0.5912,1.1193
140.625,6,0.2122,1.2994
140.625,7,4.7598,101.1127
140.625,8,0.4831,2.3142
140.625,9,0.3405,1.6054
140.625,10,0.4778,2.9757
140.625,11,5.3331,126.5197
140.625,12,0.505,3.6117
140.625,13,0.5515,4.7207
140.625,14,0.4456,2.301
140.625,15,5.3559,129.3429
142.5781,0,0.8464,2.9676
142.5781,1,0.4747,1.3447
142.5781,2,0.6894,1.309
142.5781,3,4.1374,97.2509
142.5781,4,0.661,1.4491
142.5781,5,0.6304,1.0921
142.5781,6,0.2183,1.1193
142.5781,7,4.8206,101.3973
142.5781,8,0.5404,2.5081
142.5781,9,0.3537,1.6663
142.5781,10,0.5469,2.9307
142.5781,11,5.2371,128.7873
142.5781,12,0.5389,3.7955
142.5781,13,0.5728,4.5068
142.5781,14,0.4996,2.3656
142.5781,15,5.404,110.1571
144.5312,0,0.8578,2.9549
144.5312,1,0.4733,1.2152
144.5312,2,0.7103,1.3793
144.5312,3,4.262,98.3505
144.5312,4,0.694,1.4966
144.5312,5,0.6536,0.9502
144.5312,6,0.2254,1.0277
144.5312,7,4.9294,113.9814
144.5312,8,0.5762,2.3169
144.5312,9,0.3564,1.4904
144.5312,10,0.5898,3.0203
144.5312,11,4.99,118.3817
144.5312,12,0.5507,3.5862
144.5312,13,0.578,4.5384
144.5312,14,0.5339,2.4312
144.5312,15,5.3914,106.4052
146.4844,0,0.8479,3.0117
146.4844,1,0.4664,1.2074
146.4844,2,0.7139,1.2793
146.4844,3,4.3233,100.7194
146.4844,4,0.7056,1.4604
146.4844,5,0.6653,1.1443
146.4844,6,0.2381,1.1724
146.4844,7,4.8568,107.0581
146.4844,8,0.5935,2.4455
146.4844,9,0.3571,1.5271
146.4844,10,0.6093,3.4389
146.4844,11,4.7549,101.125
146.4844,12,0.5522,3.3116
146.4844,13,0.5742,4.0851
146.4844,14,0.5491,2.2564
146.4844,15,5.3758,121.8302
148.4375,0,0.8385,2.8638
148.4375,1,0.4682,1.1977
148.4375,2,0.7099,1.4232
148.4375,3,4.1817,85.3267
148.4375,4,0.7105,1.442
148.4375,5,0.6685,1.2155
148.4375,6,0.2508,1.1392
148.4375,7,4.6655,94.153
148.4375,8,0.5991,2.2917
148.4375,9,0.3608,1.5611
148.4375,10,0.617,3.7009
148.4375,11,4.6096,92.8872
148.4375,12,0.556,3.3372
148.4375,13,0.5729,4.4833
148.4375,14,0.5542,2.1929
148.4375,15,5.2603,120.2721
150.3906,0,0.8394,2.9456
150.3906,1,0.478,1.1598
150.3906,2,0.7093,1.2792
150.3906,3,4.0141,67.9623
150.3906,4,0.7179,1.4134
150.3906,5,0.667,1.0788
150.3906,6,0.2541,1.5341
150.3906,7,4.4859,86.7105
150.3906,8,0.6051,2.2184
150.3906,9,0.3684,1.5086
150.3906,10,0.6243,3.7145
150.3906,11,4.93,107.9712
150.3906,12,0.5661,3.4216
150.3906,13,0.5727,4.3265
150.3906,14,0.5558,1.9771
150.3906,15,5.0456,101.2886
152.3438,0,0.856,2.8202
152.3438,1,0.4944,1.2711
152.3438,2,0.716,1.2802
152.3438,3,3.9407,72.8988
152.3438,4,0.7339,1.3944
152.3438,5,0.6674,1.1973
152.3438,6,0.2496,1.8079
152.3438,7,4.2894,64.7572
152.3438,8,0.6217,2.4317
152.3438,9,0.3786,1.4008
152.3438,10,0.6387,3.855
152.3438,11,5.1374,107.9795
152.3438,12,0.5819,3.5712
152.3438,13,0.581,5.0422
152.3438,14,0.5638,2.0109
152.3438,15,4.9661,90.6516
154.2969,0,0.8893,2.9759
154.2969,1,0.5173,1.3941
154.2969,2,0.736,1.2412
154.2969,3,3.8632,95.5138
154.2969,4,0.7654,1.4966
154.2969,5,0.6753,1.2361
154.2969,6,0.2448,1.3898
154.2969,7,4.4769,65.3125
154.2969,8,0.648,2.4139
154.2969,9,0.3922,1.52
154.2969,10,0.6599,3.7787
154.2969,11,5.2634,98.3083
154.2969,12,0.6019,3.5041
154.2969,13,0.597,5.4248
154.2969,14,0.5835,2.1025
154.2969,15,4.9963,93.5665
156.25,0,0.935,2.8414
156.25,1,0.5494,0.9982
156.25,2,0.7689,1.2896
156.25,3,3.8759,105.6634
156.25,4,0.8088,1.4163
156.25,5,0.6911,1.1026
156.25,6,0.2452,1.2455
156.25,7,4.6974,86.158
156.25,8,0.6808,2.3548
156.25,9,0.41,1.6146
156.25,10,0.6893,4.2804
156.25,11,5.3062,94.1567
156.25,12,0.6258,3.6964
156.25,13,0.6197,5.2423
156.25,14,0.6126,2.1031
156.25,15,5.0129,109.9163
158.2031,0,0.9821,2.8566
158.2031,1,0.5837,0.9082
158.2031,2,0.8108,1.3181
158.2031,3,3.8464,91.5774
158.2031,4,0.8555,1.5777
158.2031,5,0.711,1.1324
158.2031,6,0.2486,1.252
158.2031,7,4.7527,89.4615
158.2031,8,0.7157,2.4068
158.2031,9,0.4316,1.5514
158.2031,10,0.7206,4.3853
158.2031,11,5.3614,94.696
158.2031,12,0.6508,3.6249
158.2031,13,0.6454,4.8545
158.2031,14,0.6452,2.1189
158.2031,15,5.0809,125.4445
160.1562,0,1.0198,2.912
160.1562,1,0.6105,1.0192
160.1562,2,0.8508,1.2103
160.1562,3,4.0268,72.5566
160.1562,4,0.8944,1.523
160.1562,5,0.7265,1.1277
160.1562,6,0.2533,1.1636
160.1562,7,4.9276,95.9075
160.1562,8,0.7448,2.4017
160.1562,9,0.4526,1.454
160.1562,10,0.7484,4.2666
160.1562,11,5.2794,102.5535
160.1562,12,0.6743,3.4459
160.1562,13,0.6676,4.8861
160.1562,14,0.6787,2.5348
160.1562,15,4.9798,111.193
162.1094,0,1.0369,2.432
162.1094,1,0.6234,1.1067
162.1094,2,0.8807,1.15
162.1094,3,4.2779,83.6812
162.1094,4,0.9174,1.4698
162.1094,5,0.7342,1.1041
162.1094,6,0.2579,1.1632
162.1094,7,4.8847,88.9199
162.1094,8,0.7623,2.2742
162.1094,9,0.4663,1.4437
162.1094,10,0.7678,3.715
162.1094,11,5.1741,115.908
162.1094,12,0.6872,3.5098
162.1094,13,0.6798,4.559
162.1094,14,0.7055,2.6097
162.1094,15,4.7368,91.6315
164.0625,0,1.0314,2.5345
164.0625,1,0.625,1.3107
164.0625,2,0.8959,1.2548
164.0625,3,4.4699,106.4232
164.0625,4,0.9195,1.5242
164.0625,5,0.7325,1.0194
164.0625,6,0.2615,1.141
164.0625,7,4.6743,72.7405
164.0625,8,0.7656,2.1524
164.0625,9,0.4713,1.449
164.0625,10,0.7762,3.4611
164.0625,11,4.8384,107.8566
164.0625,12,0.686,3.2143
164.0625,13,0.6802,4.1512
164.0625,14,0.721,2.6204
164.0625,15,4.6079,96.4139
166.0156,0,1.007,2.7334
166.0156,1,0.6133,1.3675
166.0156,2,0.8972,1.2834
166.0156,3,4.487,109.7477
166.0156,4,0.9063,1.502
166.0156,5,0.7237,1.2617
166.0156,6,0.2604,1.0101
166.0156,7,4.3428,68.3262
166.0156,8,0.7576,2.3225
166.0156,9,0.469,1.464
166.0156,10,0.7746,3.4566
166.0156,11,4.8527,110.3966
166.0156,12,0.6741,3.3069
166.0156,13,0.6701,4.2461
166.0156,14,0.7263,2.4689
166.0156,15,4.5217,94.7692
167.9688,0,0.974,2.5702
167.9688,1,0.5935,1.3037
167.9688,2,0.8882,1.2975
167.9688,3,4.2974,103.9322
167.9688,4,0.8861,1.5106
167.9688,5,0.7112,1.2382
167.9688,6,0.2562,0.9592
167.9688,7,4.2019,67.7479
167.9688,8,0.7425,2.561
167.9688,9,0.462,1.3715
167.9688,10,0.7659,3.3444
167.9688,11,4.8584,94.0503
167.9688,12,0.6544,3.3537
167.9688,13,0.6529,4.0382
167.9688,14,0.7241,2.5428
167.9688,15,4.6518,88.2863
169.9219,0,0.947,2.5202
169.9219,1,0.5724,1.4737
169.9219,2,0.8722,1.2538
169.9219,3,4.4143,99.4418
169.9219,4,0.8667,1.4604
169.9219,5,0.7001,1.1584
169.9219,6,0.2552,1.0614
169.9219,7,4.2787,71.6246
169.9219,8,0.7266,2.4806
169.9219,9,0.4528,1.4532
169.9219,10,0.7548,3.3923
169.9219,11,4.8544,76.0892
169.9219,12,0.6338,3.3354
169.9219,13,0.6343,3.8025
169.9219,14,0.7168,2.6924
169.9219,15,4.9453,88.5451
171.875,0,0.9289,2.3769
171.875,1,0.5601,1.2928
171.875,2,0.8557,1.19
171.875,3,4.4537,87.2017
171.875,4,0.8542,1.5862
171.875,5,0.6948,1.2176
171.875,6,0.2598,0.9678
171.875,7,4.7876,72.1786
171.875,8,0.7149,2.1695
171.875,9,0.4442,1.5039
171.875,10,0.745,3.1921
171.875,11,4.8243,80.6345
171.875,12,0.6162,3.3102
171.875,13,0.6215,3.5721
171.875,14,0.7081,2.7642
171.875,15,5.1005,96.7837
173.8281,0,0.9264,2.2643
173.8281,1,0.5583,1.2741
173.8281,2,0.8413,1.3368
173.8281,3,4.5244,81.9366
173.8281,4,0.8491,1.4532
173.8281,5,0.697,1.1007
173.8281,6,0.2648,1.0557
173.8281,7,5.1093,65.3814
173.8281,8,0.7089,2.0235
173.8281,9,0.4374,1.5501
173.8281,10,0.7416,3.2792
173.8281,11,4.88,88.2042
173.8281,12,0.6052,3.1593
173.8281,13,0.6161,3.5977
173.8281,14,0.7007,2.5116
173.8281,15,5.2152,91.572
175.7812,0,0.9367,2.1028
175.7812,1,0.564,1.4167
175.7812,2,0.83,1.3181
175.7812,3,4.3172,72.2565
175.7812,4,0.8522,1.3799
175.7812,5,0.7056,0.9872
175.7812,6,0.2647,0.9468
175.7812,7,5.2897,82.9784
175.7812,8,0.7083,2.1866
175.7812,9,0.4334,1.4492
175.7812,10,0.7399,3.1507
175.7812,11,4.9445,72.51
175.7812,12,0.6019,3.1745
175.7812,13,0.6163,3.4758
175.7812,14,0.6949,2.3308
175.7812,15,5.4191,85.0845
177.7344,0,0.9578,2.3668
177.7344,1,0.5747,1.3418
177.7344,2,0.8246,1.2341
177.7344,3,4.2062,77.0671
177.7344,4,0.8649,1.4474
177.7344,5,0.7201,1.1268
177.7344,6,0.2607,1.0585
177.7344,7,5.1012,86.6793
177.7344,8,0.7114,2.1611
177.7344,9,0.4336,1.4826
177.7344,10,0.7409,3.1985
177.7344,11,5.1586,78.6429
177.7344,12,0.6038,2.6421
177.7344,13,0.6242,3.5888
177.7344,14,0.6927,2.3087
177.7344,15,5.4772,96.8256
179.6875,0,0.9868,2.2865
179.6875,1,0.5915,1.1475
179.6875,2,0.8247,1.1782
179.6875,3,4.2536,71.3828
179.6875,4,0.8805,1.5347
179.6875,5,0.74,1.2945
179.6875,6,0.2581,0.9652
179.6875,7,4.817,79.4238
179.6875,8,0.7183,2.3269
179.6875,9,0.4361,1.6633
179.6875,10,0.7458,3.6643
179.6875,11,5.1878,87.3658
179.6875,12,0.6187,3.2104
179.6875,13,0.6344,3.5052
179.6875,14,0.6961,2.468
179.6875,15,5.3994,97.6283
181.6406,0,1.0236,2.3071
181.6406,1,0.6109,1.029
181.6406,2,0.8349,1.3369
181.6406,3,4.4201,69.7446
181.6406,4,0.8987,1.4499
181.6406,5,0.7639,1.2291
181.6406,6,0.2591,0.9508
181.6406,7,4.4,69.7336
181.6406,8,0.7297,2.3335
181.6406,9,0.4407,1.6998
181.6406,10,0.7524,3.9019
181.6406,11,4.9375,89.4482
181.6406,12,0.6382,2.9685
181.6406,13,0.6476,3.4453
181.6406,14,0.7014,2.5819
181.6406,15,5.1477,113.337
183.5938,0,1.0598,2.2256
183.5938,1,0.6286,1.1069
183.5938,2,0.8489,1.2723
183.5938,3,4.3059,67.3456
183.5938,4,0.9186,1.5726
183.5938,5,0.7863,1.2003
183.5938,6,0.262,1.0751
183.5938,7,4.2787,82.5554
183.5938,8,0.7469,2.3321
183.5938,9,0.4461,1.5442
183.5938,10,0.7598,4.3
183.5938,11,5.1002,105.3399
183.5938,12,0.6619,2.9335
183.5938,13,0.6616,3.6187
183.5938,14,0.7092,2.9941
183.5938,15,5.0508,132.4279
185.5469,0,1.0846,2.437
185.5469,1,0.6405,1.2562
185.5469,2,0.8581,1.1546
185.5469,3,4.2158,81.6245
185.5469,4,0.9276,1.7256
185.5469,5,0.8024,1.1779
185.5469,6,0.2654,1.0327
185.5469,7,4.2649,95.2679
185.5469,8,0.7623,2.346
185.5469,9,0.4498,1.5617
185.5469,10,0.7632,4.311
185.5469,11,4.9701,96.3292
185.5469,12,0.6899,3.9032
185.5469,13,0.6687,3.442
185.5469,14,0.7138,2.9017
185.5469,15,4.8753,119.4932
187.5,0,1.0915,2.5688
187.5,1,0.6433,1.546
187.5,2,0.857,1.2689
187.5,3,4.2209,81.4485
187.5,4,0.9238,1.6143
187.5,5,0.8064,1.2677
187.5,6,0.2684,1.1122
187.5,7,4.2529,97.0068
187.5,8,0.7707,2.3563
187.5,9,0.448,1.5247
187.5,10,0.7604,4.4116
187.5,11,4.9027,83.3903
187.5,12,0.7046,3.8102
187.5,13,0.6652,3.3756
187.5,14,0.7133,2.9846
187.5,15,4.7982,100.7331
189.4531,0,1.0823,2.4969
189.4531,1,0.6371,1.4607
189.4531,2,0.8464,1.2866
189.4531,3,4.2331,77.9923
189.4531,4,0.9085,1.6271
189.4531,5,0.7991,1.1598
189.4531,6,0.2696,1.0336
189.4531,7,4.478,103.7463
189.4531,8,0.7692,2.4473
189.4531,9,0.4414,1.3526
189.4531,10,0.7482,4.4751
189.4531,11,4.8793,81.9007
189.4531,12,0.7074,3.7887
189.4531,13,0.6489,3.4531
189.4531,14,0.7082,3.5281
189.4531,15,4.7472,107.0549
191.4062,0,1.06,2.5412
191.4062,1,0.623,1.2453
191.4062,2,0.8277,1.1274
191.4062,3,4.2309,71.3709
191.4062,4,0.8864,1.6148
191.4062,5,0.7828,1.1499
191.4062,6,0.2667,0.974
191.4062,7,4.6886,104.6577
191.4062,8,0.76,2.3768
191.4062,9,0.4305,1.5674
191.4062,10,0.7287,4.46
191.4062,11,4.8165,81.055
191.4062,12,0.6995,3.6285
191.4062,13,0.6268,3.6872
191.4062,14,0.695,3.4284
191.4062,15,4.8059,115.2029
193.3594,0,1.0324,2.4609
193.3594,1,0.6029,1.2427
193.3594,2,0.8054,1.1511
193.3594,3,4.1586,71.8642
193.3594,4,0.8597,1.6795
193.3594,5,0.7624,1.179
193.3594,6,0.2612,1.0071
193.3594,7,4.7064,85.8088
193.3594,8,0.7476,2.2225
193.3594,9,0.4189,1.4869
193.3594,10,0.7074,4.4472
193.3594,11,4.7274,78.3738
193.3594,12,0.6843,3.1963
193.3594,13,0.6037,3.6134
193.3594,14,0.6804,3.6339
193.3594,15,4.8521,113.8637
195.3125,0,1.0057,2.272
195.3125,1,0.5874,1.1453
195.3125,2,0.7896,1.1163
195.3125,3,4.267,64.8819
195.3125,4,0.8391,1.6871
195.3125,5,0.7435,1.1276
195.3125,6,0.259,1.2305
195.3125,7,4.8516,73.7853
195.3125,8,0.737,2.1619
195.3125,9,0.4112,1.4707
195.3125,10,0.6912,4.7175
195.3125,11,4.928,77.2861
195.3125,12,0.6688,3.1282
195.3125,13,0.5877,3.1964
195.3125,14,0.6661,3.5464
195.3125,15,4.9438,93.5665
197.2656,0,0.9867,2.2438
197.2656,1,0.582,1.0961
197.2656,2,0.7822,1.3086
197.2656,3,4.5091,34.9575
197.2656,4,0.8298,1.635
197.2656,5,0.7291,1.1241
197.2656,6,0.2633,1.1191
197.2656,7,4.8617,44.7907
197.2656,8,0.7318,2.115
197.2656,9,0.4072,1.5545
197.2656,10,0.679,4.9028
197.2656,11,5.2534,81.341
197.2656,12,0.6545,2.9502
197.2656,13,0.5833,2.7031
197.2656,14,0.6569,4.11
197.2656,15,5.0667,72.4579
199.2188,0,0.9797,2.2009
199.2188,1,0.5861,0.9507
199.2188,2,0.7836,1.2777
199.2188,3,4.7092,29.414
199.2188,4,0.8298,1.4892
199.2188,5,0.7231,1.0847
199.2188,6,0.2683,0.9896
199.2188,7,4.7794,33.2969
199.2188,8,0.7356,2.2791
199.2188,9,0.4065,1.4736
199.2188,10,0.6725,4.747
199.2188,11,5.3946,92.9945
199.2188,12,0.648,2.8625
199.2188,13,0.5839,2.2649
199.2188,14,0.6513,4.2212
199.2188,15,5.0214,49.0762
201.1719,0,0.9838,2.2406
201.1719,1,0.5947,1.0844
201.1719,2,0.7932,1.2833
201.1719,3,4.5912,28.446
201.1719,4,0.837,1.3813
201.1719,5,0.7201,1.1661
201.1719,6,0.2662,1.0218
201.1719,7,4.7615,44.9587
201.1719,8,0.7476,2.8138
201.1719,9,0.409,1.6179
201.1719,10,0.6726,4.478
201.1719,11,5.1945,75.8826
201.1719,12,0.649,3.0581
201.1719,13,0.5853,2.0845
201.1719,14,0.6528,4.2546
201.1719,15,5.1998,51.0042
203.125,0,0.997,2.1255
203.125,1,0.6051,1.0045
203.125,2,0.8104,1.3491
203.125,3,4.2452,49.9082
203.125,4,0.856,1.5793
203.125,5,0.7236,1.1492
203.125,6,0.258,1.2166
203.125,7,4.7573,63.2915
